"","companyId","avgOverallRating","numReviews"
"5669","company221708",3.4,44
"5670","company224865",NA,NA
"5671","company184599",4.2,85
"5672","company230110",NA,NA
"5673","company18024",3.8,77
"5674","company233844",NA,NA
"5675","company147253",4.5,27
"5676","company23054",NA,NA
"5677","company95902",4,95
"5678","company03974",3.8,325
"5679","company20454",5,22
"5680","company06996",3.2,69
"5681","company143654",NA,NA
"5682","company138053",NA,NA
"5683","company105108",NA,NA
"5684","company40072",5,34
"5685","company34585",NA,NA
"5686","company156641",NA,NA
"5687","company23375",4.1,64
"5688","company03957",NA,NA
"5689","company103166",NA,NA
"5690","company13273",3,67
"5691","company34611",3.9,95
"5692","company102317",3.7,188
"5693","company43908",3.2,79
"5694","company120004",NA,NA
"5695","company216475",NA,NA
"5696","company134540",NA,NA
"5697","company132177",NA,NA
"5698","company19158",NA,NA
"5699","company12815",NA,NA
"5700","company193498",NA,NA
"5701","company193425",4,69
"5702","company209490",NA,NA
"5703","company06274",NA,NA
"5704","company68169",3.9,85
"5705","company46201",NA,NA
"5706","company07038",2.7,50
"5707","company18241",NA,NA
"5708","company01370",4,75
"5709","company120051",NA,NA
"5710","company54663",NA,NA
"5711","company00320",NA,NA
"5712","company15784",3.9,107
"5713","company42267",3,14
"5714","company42267",NA,NA
"5715","company225411",5,102
"5716","company141626",NA,NA
"5717","company04628",2.4,188
"5718","company26209",3.1,289
"5719","company77910",4.3,97
"5720","company58431",NA,NA
"5721","company175136",3.4,71
"5722","company09220",2.9,130
"5723","company08338",3.6,67
"5724","company17309",2.6,45
"5725","company170984",NA,NA
"5726","company61075",NA,NA
"5727","company07761",NA,NA
"5728","company18235",NA,NA
"5729","company78491",3.6,109
"5730","company02679",4.2,51
"5731","company41422",NA,NA
"5732","company22208",4,14
"5733","company27831",4.3,83
"5734","company16628",4.4,330
"5735","company39890",NA,NA
"5736","company06633",NA,NA
"5737","company29337",NA,NA
"5738","company214350",NA,NA
"5739","company79279",NA,NA
"5740","company83866",NA,NA
"5741","company25698",4,94
"5742","company68781",3.7,96
"5743","company01492",3.6,14
"5744","company12605",3.5,54
"5745","company20137",3.5,275
"5746","company53389",NA,NA
"5747","company16429",NA,NA
"5748","company16429",5,NA
"5749","company18307",3.6,29
"5750","company11332",NA,NA
"5751","company02723",4,104
"5752","company03028",3.8,32
"5753","company14001",3.4,245
"5754","company218438",NA,NA
"5755","company26002",3.7,343
"5756","company189847",NA,NA
"5757","company96991",3.8,79
"5758","company241576",NA,NA
"5759","company236167",NA,NA
"5760","company02347",NA,NA
"5761","company72769",NA,NA
"5762","company30429",NA,NA
"5763","company136542",5,57
"5764","company136542",NA,NA
"5765","company37327",4,28
"5766","company20293",3.2,143
"5767","company131189",NA,NA
"5768","company35571",2.8,43
"5769","company83646",NA,NA
"5770","company142759",NA,NA
"5771","company06680",3.6,330
"5772","company36293",3.8,66
"5773","company163348",NA,NA
"5774","company192695",NA,NA
"5775","company106298",4.5,39
"5776","company07727",NA,NA
"5777","company164048",NA,NA
"5778","company57119",3.6,68
"5779","company57119",NA,NA
"5780","company36716",4.1,134
"5781","company103763",3.9,107
"5782","company03605",NA,NA
"5783","company144926",NA,NA
"5784","company25677",2.9,77
"5785","company82733",NA,NA
"5786","company49839",NA,NA
"5787","company09484",3.6,103
"5788","company17367",3.9,78
"5789","company19013",NA,NA
"5790","company06371",3.3,211
"5791","company191459",4,52
"5792","company21434",NA,NA
"5793","company64010",NA,NA
"5794","company55679",NA,NA
"5795","company61873",4.5,82
"5796","company19587",5,45
"5797","company17750",NA,NA
"5798","company12144",NA,NA
"5799","company06027",NA,NA
"5800","company02052",NA,NA
"5801","company109710",NA,NA
"5802","company00598",4.3,21
"5803","company46206",4.4,270
"5804","company83288",NA,NA
"5805","company15414",3.6,87
"5806","company62950",NA,NA
"5807","company89402",NA,NA
"5808","company69995",3.8,12
"5809","company168391",NA,NA
"5810","company227368",4,31
"5811","company164127",NA,NA
"5812","company25903",NA,NA
"5813","company03737",3.4,68
"5814","company35033",3.3,46
"5815","company14703",4,53
"5816","company118671",4,93
"5817","company131788",NA,NA
"5818","company02836",NA,NA
"5819","company20009",4,282
"5820","company68074",NA,NA
"5821","company02075",3.5,149
"5822","company151516",NA,NA
"5823","company229716",NA,NA
"5824","company06573",4.2,60
"5825","company32693",NA,NA
"5826","company35282",4.8,8
"5827","company232448",NA,NA
"5828","company19180",NA,NA
"5829","company81911",3.4,27
"5830","company68018",NA,NA
"5831","company150109",NA,NA
"5832","company211813",NA,NA
"5833","company13358",NA,NA
"5834","company127033",5,44
"5835","company12818",NA,NA
"5836","company200123",NA,NA
"5837","company28227",3,55
"5838","company50363",3.9,17
"5839","company20310",NA,NA
"5840","company54191",4.3,NA
"5841","company54191",NA,NA
"5842","company164388",NA,NA
"5843","company233293",NA,NA
"5844","company63167",NA,NA
"5845","company122817",NA,NA
"5846","company239853",NA,NA
"5847","company14676",3.6,63
"5848","company89216",NA,NA
"5849","company34120",NA,NA
"5850","company11003",NA,NA
"5851","company03640",NA,NA
"5852","company03491",3.4,113
"5853","company24647",5,59
"5854","company42471",3.1,30
"5855","company00197",NA,NA
"5856","company13504",NA,NA
"5857","company08438",NA,NA
"5858","company145244",1,91
"5859","company100977",NA,NA
"5860","company02013",4.2,170
"5861","company36692",NA,NA
"5862","company35877",NA,NA
"5863","company08741",NA,NA
"5864","company12253",NA,NA
"5865","company148644",NA,NA
"5866","company151893",3.3,64
"5867","company05363",NA,NA
"5868","company35277",3.1,37
"5869","company53565",NA,NA
"5870","company194944",NA,NA
"5871","company47053",NA,NA
"5872","company167269",4.5,90
"5873","company230106",NA,NA
"5874","company185247",NA,NA
"5875","company237102",NA,NA
"5876","company45903",NA,NA
"5877","company22176",NA,NA
"5878","company153977",NA,NA
"5879","company23112",NA,NA
"5880","company01145",NA,NA
"5881","company06538",NA,NA
"5882","company45637",NA,NA
"5883","company233845",NA,NA
"5884","company104896",3.8,36
"5885","company05585",3.3,57
"5886","company25018",3.6,52
"5887","company27664",3.8,55
"5888","company48824",NA,NA
"5889","company01681",NA,NA
"5890","company57825",NA,NA
"5891","company57825",3.7,NA
"5892","company83537",NA,NA
"5893","company138193",NA,NA
"5894","company32330",NA,NA
"5895","company09460",3.5,NA
"5896","company26883",NA,NA
"5897","company158205",4.2,69
"5898","company06243",3.1,113
"5899","company90396",4.2,34
"5900","company01008",3.6,218
"5901","company227652",NA,NA
"5902","company08319",NA,NA
"5903","company53684",NA,NA
"5904","company186677",4.3,25
"5905","company24156",3.2,92
"5906","company28408",3.7,99
"5907","company207631",NA,NA
"5908","company81225",2.6,53
"5909","company10509",2,102
"5910","company01885",NA,NA
"5911","company176909",3,33
"5912","company136505",NA,NA
"5913","company03436",NA,NA
"5914","company67364",NA,NA
"5915","company49226",NA,NA
"5916","company37213",3.6,19
"5917","company135249",4,64
"5918","company70806",NA,NA
"5919","company165987",NA,NA
"5920","company03643",3.6,466
"5921","company113286",NA,NA
"5922","company214460",NA,NA
"5923","company06383",2.9,NA
"5924","company118998",NA,NA
"5925","company18793",3.7,67
"5926","company18690",3.3,91
"5927","company115830",3.7,71
"5928","company60169",NA,NA
"5929","company148627",4.7,27
"5930","company155155",NA,NA
"5931","company20732",NA,NA
"5932","company11594",3.4,21
"5933","company117164",NA,NA
"5934","company73632",NA,NA
"5935","company80397",NA,NA
"5936","company32810",NA,NA
"5937","company51177",NA,NA
"5938","company11975",4,739
"5939","company00617",NA,NA
"5940","company11358",NA,NA
"5941","company73081",4.1,11
"5942","company09733",NA,NA
"5943","company86402",NA,NA
"5944","company135283",NA,NA
"5945","company43621",NA,NA
"5946","company54136",NA,NA
"5947","company78922",4.2,53
"5948","company38329",NA,NA
"5949","company07777",3.4,NA
"5950","company13211",4,143
"5951","company162297",NA,NA
"5952","company114206",NA,NA
"5953","company08257",3.5,53
"5954","company03567",3.6,33
"5955","company65794",5,64
"5956","company38580",NA,NA
"5957","company04832",3.7,62
"5958","company154753",5,92
"5959","company15153",3.9,10
"5960","company175649",4.1,60
"5961","company19779",NA,NA
"5962","company163577",4.5,57
"5963","company47175",3.3,99
"5964","company65079",NA,NA
"5965","company43211",NA,NA
"5966","company131759",3.6,91
"5967","company56864",3.7,230
"5968","company07056",3.9,51
"5969","company29283",3.3,75
"5970","company145777",3.1,120
"5971","company28378",3.8,153
"5972","company03128",3.6,50
"5973","company75455",3.2,110
"5974","company48911",3.6,87
"5975","company159113",3.5,36
"5976","company47281",5,22
"5977","company35250",2.9,81
"5978","company51280",3.9,112
"5979","company236945",NA,NA
"5980","company91463",4,106
"5981","company35235",NA,NA
"5982","company16265",3.8,93
"5983","company17502",3.7,39
"5984","company30214",3.3,46
"5985","company52407",4.1,1111
"5986","company04370",4.2,123
"5987","company47825",NA,NA
"5988","company61156",NA,NA
"5989","company05594",NA,NA
"5990","company20799",NA,NA
"5991","company03253",3.8,14
"5992","company35692",3.7,78
"5993","company198990",NA,NA
"5994","company02415",3.5,123
"5995","company44241",NA,NA
"5996","company196366",NA,NA
"5997","company43732",4,116
"5998","company93526",3.7,76
"5999","company02970",NA,NA
"6000","company149197",NA,NA
"6001","company149197",3.2,NA
"6002","company39200",2.2,93
"6003","company29489",NA,NA
"6004","company127605",4,52
"6005","company159037",NA,NA
"6006","company00159",4.1,21
"6007","company146898",4,70
"6008","company43595",NA,NA
"6009","company19135",NA,NA
"6010","company22292",NA,NA
"6011","company93826",NA,NA
"6012","company149835",NA,NA
"6013","company45336",3.7,52
"6014","company31256",3.1,45
"6015","company45397",3.6,72
"6016","company43944",NA,NA
"6017","company69147",NA,NA
"6018","company155219",NA,NA
"6019","company17459",NA,NA
"6020","company11201",NA,NA
"6021","company10976",NA,NA
"6022","company00887",3.6,72
"6023","company127721",5,71
"6024","company31887",2.6,16
"6025","company20314",3.7,244
"6026","company107496",NA,NA
"6027","company34884",3.8,37
"6028","company168334",3.3,34
"6029","company119779",NA,NA
"6030","company03604",NA,NA
"6031","company144589",NA,NA
"6032","company23022",NA,NA
"6033","company01753",3.9,31
"6034","company22512",3.6,NA
"6035","company28696",2.5,70
"6036","company117593",NA,NA
"6037","company40568",NA,NA
"6038","company138558",4,18
"6039","company71334",3,54
"6040","company44056",NA,NA
"6041","company132366",5,54
"6042","company20194",4.5,NA
"6043","company122941",NA,NA
"6044","company225167",NA,NA
"6045","company59970",3.7,153
"6046","company46466",NA,NA
"6047","company27819",NA,NA
"6048","company36309",2.6,98
"6049","company170785",2.3,101
"6050","company02547",4.7,86
"6051","company11812",3.8,40
"6052","company206690",NA,NA
"6053","company03069",2.5,NA
"6054","company03069",NA,NA
"6055","company08663",NA,NA
"6056","company15967",4.4,44
"6057","company04350",NA,NA
"6058","company12488",3.6,49
"6059","company14327",3.7,65
"6060","company00987",NA,NA
"6061","company00987",3.9,7
"6062","company15501",NA,NA
"6063","company14866",NA,NA
"6064","company41404",NA,NA
"6065","company14339",3.3,36
"6066","company87067",NA,NA
"6067","company87067",3.4,103
"6068","company127362",4,40
"6069","company55925",NA,NA
"6070","company34588",NA,NA
"6071","company15818",3.7,33
"6072","company18668",3.1,80
"6073","company47175",NA,NA
"6074","company239200",NA,NA
"6075","company171410",NA,NA
"6076","company193438",NA,NA
"6077","company166559",NA,NA
"6078","company93291",NA,NA
"6079","company69836",NA,NA
"6080","company09337",NA,NA
"6081","company199722",NA,NA
"6082","company227465",NA,NA
"6083","company187005",NA,NA
"6084","company179448",NA,NA
"6085","company31160",4.2,114
"6086","company208529",4,94
"6087","company25617",NA,NA
"6088","company105930",NA,NA
"6089","company105930",3.6,NA
"6090","company14571",NA,NA
"6091","company118208",NA,NA
"6092","company66202",NA,NA
"6093","company66202",3.6,NA
"6094","company32320",2.8,66
"6095","company14636",NA,NA
"6096","company00376",4,43
"6097","company13980",5,52
"6098","company120810",NA,NA
"6099","company104276",NA,NA
"6100","company13090",NA,NA
"6101","company148035",NA,NA
"6102","company15846",NA,NA
"6103","company67422",3.6,78
"6104","company69224",NA,NA
"6105","company175441",NA,NA
"6106","company125082",NA,NA
"6107","company125025",4,22
"6108","company12785",NA,NA
"6109","company26633",NA,NA
"6110","company01279",NA,NA
"6111","company43079",1.9,69
"6112","company85890",4.2,36
"6113","company39998",3.5,55
"6114","company64331",NA,NA
"6115","company07310",5,74
"6116","company66423",NA,NA
"6117","company66423",4,NA
"6118","company34197",NA,NA
"6119","company170136",NA,NA
"6120","company176289",4,88
"6121","company42926",NA,NA
"6122","company37378",4.5,102
"6123","company04916",NA,NA
"6124","company15092",3,79
"6125","company63143",3.4,31
"6126","company88897",4.6,14
"6127","company05414",NA,NA
"6128","company15619",4,32
"6129","company39154",NA,NA
"6130","company08004",4,47
"6131","company18809",NA,NA
"6132","company12486",4.3,104
"6133","company21094",NA,NA
"6134","company52365",4.5,104
"6135","company18662",3.5,72
"6136","company75479",5,71
"6137","company91070",NA,NA
"6138","company28336",4.4,28
"6139","company182385",NA,NA
"6140","company07658",3.8,163
"6141","company09808",NA,NA
"6142","company190618",NA,NA
"6143","company143732",NA,NA
"6144","company150845",NA,NA
"6145","company11559",4,97
"6146","company75081",NA,NA
"6147","company74140",4,49
"6148","company129680",NA,NA
"6149","company220927",2.3,42
"6150","company02589",NA,NA
"6151","company02589",3.5,31
"6152","company12456",NA,NA
"6153","company07752",NA,NA
"6154","company08360",3.5,423
"6155","company01031",3.6,780
"6156","company75040",4.5,81
"6157","company48696",NA,NA
"6158","company11361",3.3,63
"6159","company21875",NA,NA
"6160","company75773",NA,NA
"6161","company01428",3.9,55
"6162","company221366",NA,NA
"6163","company135768",NA,NA
"6164","company37772",4.1,62
"6165","company37772",NA,NA
"6166","company40155",3.4,52
"6167","company175257",NA,NA
"6168","company89181",3.5,32
"6169","company09499",NA,NA
"6170","company02787",3.8,97
"6171","company149145",NA,NA
"6172","company00767",NA,NA
"6173","company86817",NA,NA
"6174","company161172",3.8,70
"6175","company00941",3.6,66
"6176","company66548",NA,NA
"6177","company28262",3.8,NA
"6178","company151720",3.5,20
"6179","company66159",NA,NA
"6180","company67980",NA,NA
"6181","company01573",4,83
"6182","company78183",NA,NA
"6183","company12379",3.8,106
"6184","company01326",3.8,2598
"6185","company116799",5,8
"6186","company30309",4,87
"6187","company38573",1,NA
"6188","company36764",3.6,74
"6189","company148572",NA,NA
"6190","company148000",4.3,85
"6191","company16033",3.3,29
"6192","company41285",NA,NA
"6193","company37015",3.8,23
"6194","company112503",4.4,30
"6195","company126078",NA,NA
"6196","company187967",3.5,37
"6197","company72385",NA,NA
"6198","company52403",NA,NA
"6199","company111962",NA,NA
"6200","company00255",4.5,27
"6201","company10725",4.4,35
"6202","company18531",NA,NA
"6203","company06291",3.9,75
"6204","company21992",NA,NA
"6205","company33261",3.5,81
"6206","company07932",3.4,82
"6207","company135691",5,20
"6208","company22685",NA,NA
"6209","company30234",4.1,301
"6210","company64918",NA,NA
"6211","company67086",3.2,91
"6212","company37258",NA,NA
"6213","company207195",NA,NA
"6214","company53497",NA,NA
"6215","company33120",3.9,78
"6216","company204470",NA,NA
"6217","company204470",5,NA
"6218","company04715",3.8,93
"6219","company242683",NA,NA
"6220","company23477",4,52
"6221","company13326",3.9,51
"6222","company23589",NA,NA
"6223","company118589",NA,NA
"6224","company69922",NA,NA
"6225","company233745",NA,NA
"6226","company214272",3.5,46
"6227","company32695",NA,NA
