"","companyId","jobId","stateProvince","industry","city","normTitle","normTitleCategory","experienceRequired","estimatedSalary","supervisingJob","licenseRequiredJob","educationRequirements","sum_of_clicks","sum_localclick","days","clickspday","locclickspday"
"12411","company204475","job0829588","KY",NA,"Bowling Green","brand manager","marketing",2,71700,0,0,"None",1178,471,15,78.5333333333333,31.4
"12412","company20450","job0131385","CA",NA,"Del Mar","front desk manager","admin",NA,25100,1,0,"None",125,5,9,13.8888888888889,0.555555555555556
"12413","company204512","job0829928","OR",NA,"Redmond","truck driver","driver",NA,46700,0,1,"High School",89,15,5,17.8,3
"12414","company20452","job0107075","KY",NA,"Louisville","house cleaner","sanitation",NA,25200,0,0,"None",724,322,28,25.8571428571429,11.5
"12415","company20454","job0050082","CO",NA,"Longmont","support staff","admin",3,30400,0,0,"Higher Education",29,2,2,14.5,1
"12416","company204580","job0830502","MN",NA,"Rochester","recovery specialist","customer",NA,22300,0,1,"High School",1268,494,35,36.2285714285714,14.1142857142857
"12417","company204581","job0830512","NY",NA,"New York","technology analyst","techinfo",3,89900,0,0,"Higher Education",351,37,19,18.4736842105263,1.94736842105263
"12418","company204613","job0830761","NV","HEALTH_CARE","Las Vegas","quality assurance engineer","techsoftware",1,85400,0,0,"None",426,192,5,85.2,38.4
"12419","company204619","job0830788","FL",NA,"Kissimmee","ride attendant","hospitality",NA,19800,0,0,"None",1806,481,90,20.0666666666667,5.34444444444444
"12420","company204689","job0831481","NJ",NA,"Berkeley Heights","data entry clerk","admin",NA,22800,0,0,"None",1580,42,28,56.4285714285714,1.5
"12421","company20469","job0677039","NY","INTERNET_AND_SOFTWARE","Melville","application developer","techsoftware",5,88500,0,0,"Higher Education",1230,49,90,13.6666666666667,0.544444444444444
"12422","company20469","job0802409","VA","INTERNET_AND_SOFTWARE","Herndon","software test engineer","techsoftware",3,87300,0,0,"None",130,8,1,130,8
"12423","company204700","job0831547","VA",NA,"Yorktown","technician","install",NA,34300,0,1,"None",417,52,21,19.8571428571429,2.47619047619048
"12424","company204700","job0831547","VA",NA,"Yorktown",NA,NA,NA,34300,0,1,"None",253,34,17,14.8823529411765,2
"12425","company204739","job0831682","MO",NA,"Chesterfield","irrigation technician","install",2,34800,0,1,"None",258,15,6,43,2.5
"12426","company204739","job0831682","MO",NA,"Chesterfield",NA,NA,2,34800,0,1,"None",298,13,8,37.25,1.625
"12427","company20482","job0037262","MI",NA,"Holland","guest service agent","customer",2,23100,0,0,"High School",34,6,2,17,3
"12428","company204848","job0930965","AZ",NA,"Phoenix","store manager","retail",3,22700,1,0,"High School",169,54,8,21.125,6.75
"12429","company20487","job0361439","UT","CONSTRUCTION","Salt Lake City","sales engineer","sales",3,55100,0,0,"Higher Education",473,69,28,16.8928571428571,2.46428571428571
"12430","company20488","job0431489","NH",NA,"Exeter","truck driver","driver",NA,21600,0,0,"None",455,24,32,14.21875,0.75
"12431","company204937","job0833157","IL",NA,"Arlington Heights","finance & insurance manager","insurance",4,81000,1,0,"Higher Education",38,5,2,19,2.5
"12432","company20496","job0050015","OH",NA,"Akron","fitness trainer","sports",NA,34700,0,1,"Higher Education",180,25,10,18,2.5
"12433","company20500","job0688312","MN",NA,"Saint Paul","patient coordinator","medtech",2,44800,0,1,"None",184,48,5,36.8,9.6
"12434","company205036","job0833632","RI",NA,"Warwick","babysitter/nanny","childcare",NA,22900,0,1,"None",382,92,17,22.4705882352941,5.41176470588235
"12435","company205036","job0833632","RI",NA,"Warwick",NA,NA,NA,22900,0,1,"None",211,19,14,15.0714285714286,1.35714285714286
"12436","company205136","job0834107","CA",NA,"Milpitas","kitchen helper","food",NA,18700,0,0,"None",578,105,25,23.12,4.2
"12437","company205141","job0834119","PA",NA,"Pittsburgh","roofer","construction",1,31600,0,0,"None",272,46,17,16,2.70588235294118
"12438","company205141","job0834119","PA",NA,"Pittsburgh","roofer","construction",NA,31600,0,0,"None",1073,124,69,15.5507246376812,1.79710144927536
"12439","company205151","job0834170","TN",NA,"Memphis","cook","food",3,22600,0,0,"None",299,89,3,99.6666666666667,29.6666666666667
"12440","company205190","job1003843","NJ",NA,"Robbinsville","membership sales","sales",NA,32700,0,0,"None",257,20,18,14.2777777777778,1.11111111111111
"12441","company20521","job0186927","OR",NA,"Portland","registered nurse","mednurse",0.7,51500,0,1,"Higher Education",281,11,17,16.5294117647059,0.647058823529412
"12442","company20521","job0186927","OR",NA,"Portland","registered nurse","mednurse",2,51500,0,1,"Higher Education",15,0,1,15,0
"12443","company205246","job0834695","CA",NA,NA,"counter sales representative","retail",NA,29000,0,0,"None",24,2,1,24,2
"12444","company205255","job0834720","FL",NA,"Riverview","dishwasher","food",NA,19300,0,1,"None",1029,88,65,15.8307692307692,1.35384615384615
"12445","company20535","job0091852","IL",NA,"Tinley Park","car sales executive","sales",NA,53700,0,0,"Higher Education",456,21,30,15.2,0.7
"12446","company20535","job0275371","CT",NA,"Windham","sales consultant","sales",NA,57800,0,0,"None",136,2,9,15.1111111111111,0.222222222222222
"12447","company20535","job0356440","PA",NA,"North Huntingdon","sales representative","sales",NA,51800,0,0,"None",304,8,18,16.8888888888889,0.444444444444444
"12448","company20535","job0570259","FL",NA,"Fort Walton Beach","car sales executive","sales",2,60400,1,0,"None",205,25,12,17.0833333333333,2.08333333333333
"12449","company205359","job0835038","WA",NA,"Kenmore","pet sitter","veterinary",NA,32700,0,0,"None",665,76,30,22.1666666666667,2.53333333333333
"12450","company205422","job0835263","GA",NA,"Ball Ground","technician","install",NA,26000,0,0,"None",340,38,17,20,2.23529411764706
"12451","company205422","job0835263","GA",NA,"Ball Ground",NA,NA,NA,26000,0,0,"None",287,37,15,19.1333333333333,2.46666666666667
"12452","company20552","job0371384","FL",NA,"Port Charlotte","registered nurse","mednurse",8,101300,1,1,"Higher Education",409,31,30,13.6333333333333,1.03333333333333
"12453","company205604","job0835948","OH",NA,"Dublin","customer advocate","customer",1,23600,0,0,"High School",859,28,12,71.5833333333333,2.33333333333333
"12454","company205607","job0835954","CA",NA,"Irvine","financial controller","accounting",10,68000,0,0,"None",543,78,29,18.7241379310345,2.68965517241379
"12455","company205607","job0835954","CA",NA,"Irvine","financial controller","accounting",10,81200,0,0,"None",1430,190,55,26,3.45454545454545
"12456","company205607","job0835954","CA",NA,"Irvine","financial controller","accounting",10,104200,0,0,"None",59,12,3,19.6666666666667,4
"12457","company205718","job0836440","FL",NA,"Lakeland","unit manager","service",8,149600,1,0,"Higher Education",1236,110,67,18.4477611940299,1.64179104477612
"12458","company205763","job0836736","FL",NA,"Tampa","associate consultant","management",NA,72800,0,0,"Higher Education",432,36,24,18,1.5
"12459","company20577","job1016438","OH",NA,"Toledo","shift manager","management",NA,31900,0,0,"High School",79,34,5,15.8,6.8
"12460","company20578","job0274946","IL",NA,"Niles","dispatcher","transport",2,28800,0,0,"High School",991,72,31,31.9677419354839,2.32258064516129
"12461","company205787","job0936486","CA",NA,"Thousand Oaks","surgical manager","medtech",2,110300,1,1,"None",53,4,2,26.5,2
"12462","company205804","job0837053","HI",NA,"O‘ahu","secretary","admin",NA,23300,0,0,"None",863,40,41,21.0487804878049,0.975609756097561
"12463","company205824","job0837159","MN",NA,"Minneapolis","tower technician","install",1,48600,0,0,"High School",1353,200,87,15.551724137931,2.29885057471264
"12464","company20589","job0634702","LA",NA,"Zachary","armed security officer","protective",NA,25600,0,1,"None",688,63,22,31.2727272727273,2.86363636363636
"12465","company20589","job0634702","LA",NA,"Zachary",NA,NA,NA,25600,0,1,"None",245,14,5,49,2.8
"12466","company20589","job0790723","TX",NA,"McKinney","security officer","protective",NA,25000,0,1,"None",366,86,8,45.75,10.75
"12467","company20589","job0936224","MD",NA,"Baltimore","armed guard","protective",NA,27000,0,1,"None",2059,553,25,82.36,22.12
"12468","company20597","job0385342","PA",NA,"Philipsburg","department assistant","admin",NA,20100,0,0,"Higher Education",631,66,3,210.333333333333,22
"12469","company20606","job0037610","NM","BANKS_AND_FINANCIAL_SERVICES","Santa Fe","research analyst","science",2,71900,0,0,"Higher Education",65,8,4,16.25,2
"12470","company206063","job0838373","DE",NA,"Wilmington","assistant designer","arts",NA,43700,0,0,"None",64,5,2,32,2.5
"12471","company206063","job0838373","DE",NA,"Wilmington",NA,NA,NA,43700,0,0,"None",85,8,5,17,1.6
"12472","company206104","job0838515","ID","TRANSPORT_AND_FREIGHT","Boise","office administrator","admin",NA,42100,0,0,"None",1107,351,16,69.1875,21.9375
"12473","company206130","job0838601","MI",NA,"Farmington Hills","software engineer","techsoftware",NA,71400,0,0,"High School",1105,62,64,17.265625,0.96875
"12474","company20614","job0114610","KY",NA,"Florence","scheduler","admin",2,33200,0,1,"High School",24,5,2,12,2.5
"12475","company20614","job0137647","AZ",NA,"Mesa","mds coordinator","service",2,42400,0,1,"None",37,6,4,9.25,1.5
"12476","company20614","job0154386","IA",NA,"Altoona","nursing assistant","mednurse",NA,24900,0,1,"High School",21,2,1,21,2
"12477","company20614","job0174632","KY",NA,"Winston","nursing assistant","mednurse",NA,24600,0,1,"High School",7,0,1,7,0
"12478","company20614","job0177533","NM",NA,"Hurley","nursing assistant","mednurse",0.2,26500,0,1,"High School",3,3,1,3,3
"12479","company20614","job0199011","KY",NA,"Somerset","nurse's aide","mednurse",NA,22100,0,1,"High School",12,2,1,12,2
"12480","company20614","job0231310","LA",NA,"Franklin","nurse","mednurse",NA,34000,0,1,"Higher Education",52,6,3,17.3333333333333,2
"12481","company20614","job0266735","VA",NA,"Roanoke","social media community manager","marketing",NA,54400,1,0,"None",482,140,9,53.5555555555556,15.5555555555556
"12482","company20614","job0278759","IA",NA,"Des Moines","nursing assistant","mednurse",NA,24700,0,1,"High School",130,45,7,18.5714285714286,6.42857142857143
"12483","company20614","job0411298","TX",NA,"Arlington","nursing assistant","mednurse",NA,29700,0,1,"High School",92,69,4,23,17.25
"12484","company20614","job0468341","AZ",NA,"Sun City","licensed practical nurse","mednurse",NA,46500,0,1,"Higher Education",53,1,3,17.6666666666667,0.333333333333333
"12485","company20614","job0589175","IA",NA,"Carroll","nurse's aide","mednurse",NA,23700,0,1,"High School",65,6,6,10.8333333333333,1
"12486","company20614","job0688480","TX",NA,"San Antonio","licensed practical nurse","mednurse",NA,43400,0,1,"Higher Education",197,63,12,16.4166666666667,5.25
"12487","company20614","job0688480","TX",NA,"San Antonio",NA,NA,NA,43400,0,1,"Higher Education",32,8,2,16,4
"12488","company206142","job0838649","GA",NA,"Atlanta","regional account manager","sales",5,78700,0,0,"Higher Education",464,91,23,20.1739130434783,3.95652173913043
"12489","company206151","job0838677","CO",NA,"Golden","inside sales representative","sales",NA,56700,0,0,"High School",385,20,11,35,1.81818181818182
"12490","company206219","job0838914","GA",NA,"Atlanta","real estate manager","realestate",5,66200,0,0,"None",182,19,7,26,2.71428571428571
"12491","company206261","job0839105","WI",NA,"Potosi",NA,NA,NA,32100,0,0,"None",856,38,27,31.7037037037037,1.40740740740741
"12492","company206280","job0839195","FL",NA,"Largo","housekeeper","sanitation",NA,18300,0,0,"High School",845,124,34,24.8529411764706,3.64705882352941
"12493","company20637","job1039340","CA",NA,"Sacramento","documentation manager","management",NA,49800,0,0,"High School",410,132,1,410,132
"12494","company20641","job0515481","TN",NA,"Nashville","social studies teacher","education",NA,45100,0,1,"High School",555,53,30,18.5,1.76666666666667
"12495","company206436","job0840114","AZ",NA,"Phoenix","coding specialist","medinfo",NA,39100,0,1,"Higher Education",186,29,7,26.5714285714286,4.14285714285714
"12496","company206488","job0840420","FL",NA,"Tampa","estimator","accounting",2,70000,0,0,"None",22,1,1,22,1
"12497","company20668","job0554453","CA",NA,"Hayward","receptionist","admin",NA,20200,0,0,"High School",777,166,14,55.5,11.8571428571429
"12498","company206690","job0910895","CA",NA,"Los Angeles","software architect","techsoftware",7,96800,0,0,"None",9,0,1,9,0
"12499","company20673","job0444442","MA","HEALTH_CARE","Brockton","practice manager","management",3,122200,1,0,"Higher Education",1046,132,47,22.2553191489362,2.80851063829787
"12500","company20673","job1013050","MA","HEALTH_CARE","Brockton","patient access manager","medinfo",NA,34300,0,0,"High School",1552,334,14,110.857142857143,23.8571428571429
"12501","company206852","job0842343","CA",NA,"Irvine","line cook","food",NA,28100,0,0,"None",255,39,13,19.6153846153846,3
"12502","company206852","job0842343","CA",NA,"Irvine",NA,NA,NA,28100,0,0,"None",184,9,17,10.8235294117647,0.529411764705882
"12503","company206888","job0842497","MN",NA,"Apple Valley","preschool teacher","childcare",NA,26600,0,0,"None",857,33,56,15.3035714285714,0.589285714285714
"12504","company206909","job0842599","TN",NA,"Maryville","manufacturing operator","install",NA,23400,0,1,"High School",305,71,11,27.7272727272727,6.45454545454545
"12505","company206909","job0842599","TN",NA,"Maryville","production operator","manufacturing",NA,23700,0,1,"High School",1203,213,20,60.15,10.65
"12506","company206932","job0842704","WI",NA,"Kenosha",NA,NA,2,34600,0,1,"Higher Education",848,228,27,31.4074074074074,8.44444444444444
"12507","company206950","job0842764","CA",NA,"San Francisco","dishwasher","food",NA,26700,0,0,"None",656,311,30,21.8666666666667,10.3666666666667
"12508","company206997","job0843048","FL",NA,"Gainesville","in home caregiver","care",1,20700,0,1,"High School",257,69,11,23.3636363636364,6.27272727272727
"12509","company206997","job0843048","FL",NA,"Gainesville","in home caregiver","care",NA,20700,0,1,"High School",1514,486,53,28.5660377358491,9.16981132075472
"12510","company206997","job0843048","FL",NA,"Gainesville",NA,NA,NA,20700,0,1,"High School",43,26,1,43,26
"12511","company207092","job0929746","WI",NA,"Monroe","mechanic","install",NA,28500,0,1,"None",327,11,25,13.08,0.44
"12512","company207142","job1033305","MN",NA,"Minneapolis","consultant","management",NA,111900,0,0,"None",8,3,1,8,3
"12513","company207195","job0844368","UT",NA,"Salt Lake City","automotive technician","install",8,40600,0,1,"None",114,29,8,14.25,3.625
"12514","company207195","job0844368","UT",NA,"Salt Lake City","automotive technician","install",8,44400,0,1,"None",878,216,62,14.1612903225806,3.48387096774194
"12515","company207195","job0844368","UT",NA,"Salt Lake City",NA,NA,8,44400,0,1,"None",216,69,14,15.4285714285714,4.92857142857143
"12516","company20721","job0093821","NY",NA,"New York","psychiatrist","meddr",NA,183800,0,0,"None",13,3,1,13,3
"12517","company207224","job0844662","UT",NA,"Vernal","physician recruiter","hr",5,115300,1,1,"Higher Education",195,30,5,39,6
"12518","company20725","job1010417","NY",NA,"Blauvelt","packager","manufacturing",NA,24800,0,0,"None",505,24,16,31.5625,1.5
"12519","company207284","job0844822","KY",NA,"Jeffersontown","babysitter/nanny","childcare",NA,25500,0,0,"None",543,29,29,18.7241379310345,1
"12520","company20732","job0329296","WI",NA,NA,"urgent care physician","meddr",NA,202100,0,1,"None",19,1,1,19,1
"12521","company20736","job0285172","PA","CONSULTING_AND_BUSINESS_SERVICES","Newtown","mortgage specialist","finance",2,63600,0,0,"Higher Education",27,3,2,13.5,1.5
"12522","company20739","job0633381","CA",NA,"Bakersfield","forklift operator","warehouse",NA,23800,0,0,"None",18,18,1,18,18
"12523","company20739","job0728952","FL",NA,"Auburndale","quality assurance analyst","techinfo",3,32400,0,0,"High School",549,92,32,17.15625,2.875
"12524","company207421","job0845393","OH",NA,"Northfield","administrative assistant","admin",2,27200,0,0,"None",1480,25,15,98.6666666666667,1.66666666666667
